id,schema_version,status,source_id,entity_id,kind,language,name,script,source_locator,valid_from,valid_to
ALS-50320B82E8665D47,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-3326,official_variant,fr,El Hekaima,Latn,January 2024 workbook row: governorate 33; municipality code 3326,,
ALS-50515E044D945A79,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-3112,official_variant,fr,Ksibet Sousse et Thrayet,Latn,January 2024 workbook row: governorate 31; municipality code 3112,,
ALS-5059D270492B5FA8,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-3240C5021B36,official_variant,fr,Degach,Latn,ADM3 row / dated 264-delegation research code 6252,,
ALS-508A96FF04395B3A,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-41541398,official_variant,fr,Ech-Chorfa,Latn,ADM4 row / research sector code 41541398; dated ADM3 parent 4154,,
ALS-5093E1F277F05CEF,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-33541163,official_variant,fr,Ech- Charaf,Latn,ADM4 row / research sector code 33541163; dated ADM3 parent 3354,,
ALS-509BF36F156E5362,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-8460EAF855E4,official_variant,fr,Ben Arous,Latn,ADM3 row / dated 264-delegation research code 1351,,
ALS-509FF6FB2930525A,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-5219,official_variant,fr,Zarzis Nord,Latn,January 2024 workbook row: governorate 52; municipality code 5219,,
ALS-50A75F5AB2CF52B4,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1564408,official_variant,fr,Grombalia Est,Latn,ADM4 row / research sector code 1564408; dated ADM3 parent 1564,,
ALS-50AC8DD388DE51E4,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-386953CDE2D6,official_variant,fr,Monastir,Latn,ADM3 row / dated 264-delegation research code 3251,,
ALS-50AEC5C2B4685D53,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-4318,official_variant,fr,Mezzouna,Latn,January 2024 workbook row: governorate 43; municipality code 4318,,
ALS-50C32105E27051D6,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-61531931,official_variant,fr,Amra,Latn,ADM4 row / research sector code 61531931; dated ADM3 parent 6153,,
ALS-50D220BCB44556BF,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-6120,official_variant,fr,Sidi Aich,Latn,January 2024 workbook row: governorate 61; municipality code 6120,,
ALS-510DB7962007513E,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2257750,official_variant,fr,Ed-Daoura,Latn,ADM4 row / research sector code 2257750; dated ADM3 parent 2257,,
ALS-51C34BE037B157E8,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1553339,official_variant,fr,Diar Ben Salem,Latn,ADM4 row / research sector code 1553339; dated ADM3 parent 1553,,
ALS-51F39FFB76B65CBB,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2459928,official_variant,fr,Bou Abdallah,Latn,ADM4 row / research sector code 2459928; dated ADM3 parent 2459,,
ALS-51F6AF63041B5B07,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-52561819,official_variant,fr,Fatou,Latn,ADM4 row / research sector code 52561819; dated ADM3 parent 5256,,
ALS-5212A6DAADBC526F,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-52541791,official_variant,fr,Jamila,Latn,ADM4 row / research sector code 52541791; dated ADM3 parent 5254,,
ALS-5213087698B355BA,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2153611,official_variant,fr,Tarhouni,Latn,ADM4 row / research sector code 2153611; dated ADM3 parent 2153,,
ALS-522619BFCBC95609,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-116074,official_variant,fr,Bonne Residence,Latn,ADM4 row / research sector code 116074; dated ADM3 parent 1160,,
ALS-5231B145CD4E5A2B,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-5111,official_variant,fr,Gabes,Latn,January 2024 workbook row: governorate 51; municipality code 5111,,
ALS-52402EE4AF6E5289,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-17D9D56D8808,official_variant,fr,EL Guetar,Latn,ADM3 row / dated 264-delegation research code 6159,,
ALS-524DA1FDDA585126,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-34641334,official_variant,fr,Sidi Mohamed,Latn,ADM4 row / research sector code 34641334; dated ADM3 parent 3464,,
ALS-5273421209365F70,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-51571723,official_variant,fr,Secteur Est (1),Latn,ADM4 row / research sector code 51571723; dated ADM3 parent 5157,,
ALS-52861BBC6191532A,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1163104,official_variant,fr,Tarak Ibn Ziad,Latn,ADM4 row / research sector code 1163104; dated ADM3 parent 1163,,
ALS-528F9220B397500D,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-32611116,official_variant,fr,Cité Erriadh,Latn,ADM4 row / research sector code 32611116; dated ADM3 parent 3261,,
ALS-5293C11683EA5475,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-31641042,official_variant,fr,Béni Khalthoum,Latn,ADM4 row / research sector code 31641042; dated ADM3 parent 3164,,
ALS-52961DFBFF665CDA,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-53521865,official_variant,fr,Tataouine Ville,Latn,ADM4 row / research sector code 53521865; dated ADM3 parent 5352,,
ALS-52B3995E67E558D1,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-1321,official_variant,fr,Khelidia,Latn,January 2024 workbook row: governorate 13; municipality code 1321,,
ALS-52CAB80E49055685,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-3153960,official_variant,fr,Bou Hassina,Latn,ADM4 row / research sector code 3153960; dated ADM3 parent 3153,,
ALS-52DB82DCB15E5B64,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-51601742,official_variant,fr,Mareth,Latn,ADM4 row / research sector code 51601742; dated ADM3 parent 5160,,
ALS-52E53A77F22A513C,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-63532047,official_variant,fr,Ezzaouaïa,Latn,ADM4 row / research sector code 63532047; dated ADM3 parent 6353,,
ALS-52EBD62CAE595C25,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-61511914,official_variant,fr,Guetis,Latn,ADM4 row / research sector code 61511914; dated ADM3 parent 6151,,
ALS-52ECEF00157E5EE9,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-3153959,official_variant,fr,Hédi Chaker,Latn,ADM4 row / research sector code 3153959; dated ADM3 parent 3153,,
ALS-52F7D718F60E57A8,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1566419,official_variant,fr,Sidi Djedidi,Latn,ADM4 row / research sector code 1566419; dated ADM3 parent 1566,,
ALS-52F8AB4073845E78,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-53571910,official_variant,fr,Kenbout,Latn,ADM4 row / research sector code 53571910; dated ADM3 parent 5357,,
ALS-532AD2C1B943518E,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2253702,official_variant,fr,Erroumani,Latn,ADM4 row / research sector code 2253702; dated ADM3 parent 2253,,
ALS-5337CC4906BF5FAC,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-42571511,official_variant,fr,Fej Terbah,Latn,ADM4 row / research sector code 42571511; dated ADM3 parent 4257,,
ALS-533AA5A45D615DAD,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-6115,official_variant,fr,Metlaoui,Latn,January 2024 workbook row: governorate 61; municipality code 6115,,
ALS-53413D88B6E35DBE,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-31611014,official_variant,fr,Sidi Mtir,Latn,ADM4 row / research sector code 31611014; dated ADM3 parent 3161,,
ALS-5392CE01B5645D9F,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-53561905,official_variant,fr,Dhehbia Est,Latn,ADM4 row / research sector code 53561905; dated ADM3 parent 5356,,
ALS-53BE27025C225B0F,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-52541799,official_variant,fr,Chareb Errajel,Latn,ADM4 row / research sector code 52541799; dated ADM3 parent 5254,,
ALS-53BF7B9503B35D17,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-C2548493A23C,official_variant,fr,Chebba,Latn,ADM3 row / dated 264-delegation research code 3358,,
ALS-53CB3848ED4A569D,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1152109,official_variant,fr,Souk El Nhes,Latn,ADM4 row / research sector code 1152109; dated ADM3 parent 1152,,
ALS-53D00541494C551A,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2452872,official_variant,fr,Sidi Mansour,Latn,ADM4 row / research sector code 2452872; dated ADM3 parent 2452,,
ALS-53DCF37A5FBE58FE,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-B426671C7506,official_variant,fr,El Menzah,Latn,ADM3 row / dated 264-delegation research code 1158,,
ALS-53DD1A4B82CD52C2,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1354228,official_variant,fr,Hammam Lif El Malaab,Latn,ADM4 row / research sector code 1354228; dated ADM3 parent 1354,,
ALS-53E17DCCE44454A9,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-5126,official_variant,fr,Dkhilet Toujane,Latn,January 2024 workbook row: governorate 51; municipality code 5126,,
ALS-53EA4788184D551C,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-32511055,official_variant,fr,El Halia 2,Latn,ADM4 row / research sector code 32511055; dated ADM3 parent 3251,,
ALS-5400C024EBC75D61,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-41611454,official_variant,fr,Bouhajla El Ahouez,Latn,ADM4 row / research sector code 41611454; dated ADM3 parent 4161,,
ALS-541858A665135B36,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-32621121,official_variant,fr,Bodher,Latn,ADM4 row / research sector code 32621121; dated ADM3 parent 3262,,
ALS-54376C420BBC527D,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-61541933,official_variant,fr,Gafsa Ville,Latn,ADM4 row / research sector code 61541933; dated ADM3 parent 6154,,
ALS-543A821801EC57B9,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-2112,official_variant,fr,El Mâagoula,Latn,January 2024 workbook row: governorate 21; municipality code 2112,,
ALS-543E86449C225E71,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-9D652FC873EB,official_variant,fr,Sousse Jawhara,Latn,ADM3 row / dated 264-delegation research code 3153,,
ALS-5467A8E470FC5819,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1454305,official_variant,fr,HmaIem,Latn,ADM4 row / research sector code 1454305; dated ADM3 parent 1454,,
ALS-547B1C8FBCF25B52,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-62542020,official_variant,fr,Ettahir,Latn,ADM4 row / research sector code 62542020; dated ADM3 parent 6254,,
ALS-5488419346375E56,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-210B7D8A5B50,official_variant,fr,Djerba Ajim,Latn,ADM3 row / dated 264-delegation research code 5258,,
ALS-5489088814025EC1,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1652436,official_variant,fr,El Jouf Est,Latn,ADM4 row / research sector code 1652436; dated ADM3 parent 1652,,
ALS-5489A5732DE55710,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2158656,official_variant,fr,Goubellat,Latn,ADM4 row / research sector code 2158656; dated ADM3 parent 2158,,
ALS-549120F8C7795C2C,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1152112,official_variant,fr,Tourbet El Bey,Latn,ADM4 row / research sector code 1152112; dated ADM3 parent 1152,,
ALS-54BE7AD320AD5782,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43561625,official_variant,fr,El Mansoura Ouest,Latn,ADM4 row / research sector code 43561625; dated ADM3 parent 4356,,
ALS-54CD1483820D5008,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-4120,official_variant,fr,Menzel Mehiri,Latn,January 2024 workbook row: governorate 41; municipality code 4120,,
ALS-54E2F555F7C05AD7,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-6EC1A2137D0E,official_variant,fr,EL Ouslatia,Latn,ADM3 row / dated 264-delegation research code 4155,,
ALS-54E917F490415D85,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1354229,official_variant,fr,Cité Mohamed Ali,Latn,ADM4 row / research sector code 1354229; dated ADM3 parent 1354,,
ALS-550A7BE52A955951,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-7667BCFBBD94,official_variant,fr,Radès,Latn,ADM3 row / dated 264-delegation research code 1358,,
ALS-552A1C1156D051E6,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-15D8C5E6532A,official_variant,fr,Dhehiba,Latn,ADM3 row / dated 264-delegation research code 5356,,
ALS-552DE225FC1150DE,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2154617,official_variant,fr,Kap Négro,Latn,ADM4 row / research sector code 2154617; dated ADM3 parent 2154,,
ALS-553FA67B38F15C31,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1560387,official_variant,fr,Takelsa Centre,Latn,ADM4 row / research sector code 1560387; dated ADM3 parent 1560,,
ALS-554F61E9A584529B,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43601652,official_variant,fr,El Gheris Est,Latn,ADM4 row / research sector code 43601652; dated ADM3 parent 4360,,
ALS-555BC9649B155A14,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2255727,official_variant,fr,Aïn Salam,Latn,ADM4 row / research sector code 2255727; dated ADM3 parent 2255,,
ALS-556636F7F6E855C9,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-FE7ADA16AB50,official_variant,fr,Bab El Bhar,Latn,ADM3 row / dated 264-delegation research code 1153,,
ALS-5593DF6583C05194,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2354800,official_variant,fr,Djeradou,Latn,ADM4 row / research sector code 2354800; dated ADM3 parent 2354,,
ALS-55A3C0F4B8075B60,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-51511686,official_variant,fr,Secteur (3),Latn,ADM4 row / research sector code 51511686; dated ADM3 parent 5151,,
ALS-55CA115C024D5BC0,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-3227,official_variant,fr,Menzel Farsi,Latn,January 2024 workbook row: governorate 32; municipality code 3227,,
ALS-55E7295969BD5815,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-DAC482090AC5,official_variant,fr,Hazoua,Latn,ADM3 row / dated 264-delegation research code 6255,,
ALS-55ED5AB0768558A4,2.0.0,current,SRC-JO-REGULATION-46-2000,ENT-JO-QADA-EEED871CA4A2,transliteration,en,Ayl,Latn,"Regulation No. 46 of 2000, Article 8; Qada إيل clause under Liwa قصبة معان",,
ALS-55FCC6A3098859F8,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1457323,official_variant,fr,Ech - Chouigui,Latn,ADM4 row / research sector code 1457323; dated ADM3 parent 1457,,
ALS-56427C139D32504D,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-21E89D9190E3,official_variant,fr,Souk Jedid,Latn,ADM3 row / dated 264-delegation research code 4359,,
ALS-564A48FCAEA45C0B,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-52591840,official_variant,fr,Sidi Makhlouf,Latn,ADM4 row / research sector code 52591840; dated ADM3 parent 5259,,
ALS-565FF292508E555D,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-E56B524C71BE,official_variant,fr,Mahdia,Latn,ADM3 row / dated 264-delegation research code 3351,,
ALS-56642D1A874F5C83,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1654455,official_variant,fr,Oum El Abouab,Latn,ADM4 row / research sector code 1654455; dated ADM3 parent 1654,,
ALS-566AC3D669DF5B08,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43611658,official_variant,fr,Regueb,Latn,ADM4 row / research sector code 43611658; dated ADM3 parent 4361,,
ALS-5677CA6FEC835B88,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43621683,official_variant,fr,Dheouibet Nord,Latn,ADM4 row / research sector code 43621683; dated ADM3 parent 4362,,
ALS-567ED68C5093505B,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-33551171,official_variant,fr,El Maherza Sud,Latn,ADM4 row / research sector code 33551171; dated ADM3 parent 3355,,
ALS-568CB37A8B7A5460,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2458923,official_variant,fr,Bou -Ajila,Latn,ADM4 row / research sector code 2458923; dated ADM3 parent 2458,,
ALS-568E09E9E7A252EE,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-GOVERNORATE-36E4260B310C,official_variant,fr,Kasserine,Latn,ADM2 row / research governorate code 42,,
ALS-56AD00FF94A555E4,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1654462,official_variant,fr,El Amiem Sud,Latn,ADM4 row / research sector code 1654462; dated ADM3 parent 1654,,
ALS-56B7DB1EE3F9544B,2.0.0,current,SRC-JO-REGULATION-46-2000,ENT-JO-LIWA-41C85475F281,transliteration,en,Northern Badia,Latn,"Regulation No. 46 of 2000, Article 10; Liwa البادية الشمالية clause",,
ALS-56C2685478D157A7,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-32571088,official_variant,fr,Bembla Ouest,Latn,ADM4 row / research sector code 32571088; dated ADM3 parent 3257,,
ALS-56CB9034939A5246,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-31641040,official_variant,fr,Borgine,Latn,ADM4 row / research sector code 31641040; dated ADM3 parent 3164,,
ALS-56D2998734DB5A00,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-51601753,official_variant,fr,Zemarten,Latn,ADM4 row / research sector code 51601753; dated ADM3 parent 5160,,
ALS-56E1A5EE41845459,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-31641030,official_variant,fr,Jedidine,Latn,ADM4 row / research sector code 31641030; dated ADM3 parent 3164,,
ALS-56F79F0910645338,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43591642,official_variant,fr,Souk Jedid,Latn,ADM4 row / research sector code 43591642; dated ADM3 parent 4359,,
ALS-571709A55FBD5795,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-41541390,official_variant,fr,Sidi Messaoud,Latn,ADM4 row / research sector code 41541390; dated ADM3 parent 4154,,
ALS-572341A4A922593D,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-1612,official_variant,fr,Ez-Zeriba,Latn,January 2024 workbook row: governorate 16; municipality code 1612,,
ALS-57445A122AD85327,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2159676,official_variant,fr,Guerich El Ouedi,Latn,ADM4 row / research sector code 2159676; dated ADM3 parent 2159,,
ALS-575152F644575E15,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-33591200,official_variant,fr,Ben Hssine,Latn,ADM4 row / research sector code 33591200; dated ADM3 parent 3359,,
ALS-577469C8416E57AA,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1565413,official_variant,fr,El Machrouha,Latn,ADM4 row / research sector code 1565413; dated ADM3 parent 1565,,
ALS-579327C0C6C554D3,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-5311,official_variant,fr,Tataouine,Latn,January 2024 workbook row: governorate 53; municipality code 5311,,
ALS-57B34903F4C85365,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-A6449AC11294,official_variant,fr,Hammam Lif,Latn,ADM3 row / dated 264-delegation research code 1354,,
ALS-57DAE46A75BE52FF,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-42621559,official_variant,fr,Garet En-Nâam,Latn,ADM4 row / research sector code 42621559; dated ADM3 parent 4262,,
ALS-5823CDA1B9575D92,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-2313,official_variant,fr,Touiref,Latn,January 2024 workbook row: governorate 23; municipality code 2313,,
ALS-582649D5A7B85E5C,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1171152,official_variant,fr,La Marsa Erriadh,Latn,ADM4 row / research sector code 1171152; dated ADM3 parent 1171,,
ALS-582A4223672C513B,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-41541397,official_variant,fr,Sisseb,Latn,ADM4 row / research sector code 41541397; dated ADM3 parent 4154,,
ALS-582DF43565095C29,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-11CCF21EE571,official_variant,fr,Raoued,Latn,ADM3 row / dated 264-delegation research code 1253,,
ALS-585B5C13FD0A56E0,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-61611988,official_variant,fr,Majoura,Latn,ADM4 row / research sector code 61611988; dated ADM3 parent 6161,,
ALS-589561568EEB5644,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1756526,official_variant,fr,Arab Majour,Latn,ADM4 row / research sector code 1756526; dated ADM3 parent 1756,,
ALS-58A2C043D0B653C6,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-33591197,official_variant,fr,Melloulech,Latn,ADM4 row / research sector code 33591197; dated ADM3 parent 3359,,
ALS-58AC4C497AB9576E,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-1533,official_variant,fr,Bou Argoub,Latn,January 2024 workbook row: governorate 15; municipality code 1533,,
ALS-58B3C467D30D5FB3,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-42521477,official_variant,fr,Eddoghra,Latn,ADM4 row / research sector code 42521477; dated ADM3 parent 4252,,
ALS-58BC5E3A50B252D3,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43531600,official_variant,fr,Baten Elghézel Sud,Latn,ADM4 row / research sector code 43531600; dated ADM3 parent 4353,,
ALS-58CAC9C281A157BA,2.0.0,current,SRC-JO-REGULATION-46-2000,ENT-JO-LIWA-2A431ED8DCB5,transliteration,en,Northern Ghor,Latn,"Regulation No. 46 of 2000, Article 5; Liwa الأغوار الشمالية clause",,
ALS-58DF9B8FAFE456DE,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1554347,official_variant,fr,Korba Ouest,Latn,ADM4 row / research sector code 1554347; dated ADM3 parent 1554,,
ALS-58FA497FE49B5B82,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43511575,official_variant,fr,El Hichria,Latn,ADM4 row / research sector code 43511575; dated ADM3 parent 4351,,
ALS-58FF6AD7913650B2,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-01345A7C882C,official_variant,fr,Mohamedia,Latn,ADM3 row / dated 264-delegation research code 1360,,
ALS-5906B10A60C05688,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2361857,official_variant,fr,El Abar,Latn,ADM4 row / research sector code 2361857; dated ADM3 parent 2361,,
ALS-5923447D3A685732,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-11599999,official_variant,fr,Cité Essalem,Latn,ADM4 row / research sector code 11599999; dated ADM3 parent 1159,,
ALS-592B9A0F553E5CAC,2.0.0,current,SRC-JO-REGULATION-46-2000,ENT-JO-LIWA-B02F43E5539D,transliteration,en,Al-Hasa,Latn,"Regulation No. 46 of 2000, Article 11; Liwa الحسا clause",,
ALS-59430B31A4E65325,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1163102,official_variant,fr,El Antit,Latn,ADM4 row / research sector code 1163102; dated ADM3 parent 1163,,
ALS-5966556065205A46,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1553340,official_variant,fr,El Maamoura,Latn,ADM4 row / research sector code 1553340; dated ADM3 parent 1553,,
ALS-59831A20D59D5261,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-42541485,official_variant,fr,Hassi El Ferid,Latn,ADM4 row / research sector code 42541485; dated ADM3 parent 4254,,
