id,schema_version,status,source_id,child_id,confidence,notes,parent_id,relationship_type,source_locator,valid_from,valid_to,verification_status
REL-5643BFCE676C5F9B,2.0.0,current,SRC-TN-RESEARCH-GEOMETRY-2018,ENT-TN-MUNICIPALITY-3235,medium,Approximate research topology only; this is not an administrative parent relationship.,ENT-TN-DELEGATION-1172E32A37EA,boundary_intersects,sector evidence rows: 32621117,,,source_verified
REL-56A95297334954BA,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1164124,high,,ENT-TN-DELEGATION-1F3317733151,administrative_parent,ADM4 row / research sector code 1164124; dated ADM3 parent 1164,,,verified
REL-56BC9C4C219D5EB8,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-115928,high,,ENT-TN-DELEGATION-0B11B353C556,administrative_parent,ADM4 row / research sector code 115928; dated ADM3 parent 1159,,,verified
REL-56D5217B419B587C,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1566426,high,,ENT-TN-DELEGATION-B95D26E1207F,administrative_parent,ADM4 row / research sector code 1566426; dated ADM3 parent 1566,,,verified
REL-56D7C7FF6C62095D,2.0.0,current,SRC-LY-MOLG-MUNICIPALITIES-2026,ENT-LY-MUNICIPALITY-19604B73339C,high,Current legal catalogue relation only; no effective-control inference.,ENT-LY-COUNTRY,administrative_parent,municipalities catalogue entry position 5: إجدابيا,,,source_verified
REL-56F9133B422BA631,2.0.0,current,SRC-LY-MOLG-MUNICIPALITIES-2026,ENT-LY-MUNICIPALITY-507856C16526,high,Current legal catalogue relation only; no effective-control inference.,ENT-LY-COUNTRY,administrative_parent,municipalities catalogue entry position 9: الأبيار,,,source_verified
REL-56FE40ED122853F1,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1764574,high,,ENT-TN-DELEGATION-28A3B2254932,administrative_parent,ADM4 row / research sector code 1764574; dated ADM3 parent 1764,,,verified
REL-57292BFF1581E286,2.0.0,current,SRC-LY-MOLG-MUNICIPALITIES-2026,ENT-LY-MUNICIPALITY-3177FB198116,high,Current legal catalogue relation only; no effective-control inference.,ENT-LY-COUNTRY,administrative_parent,municipalities catalogue entry position 121: أم الرزم,,,source_verified
REL-573FBAF80FCC50DA,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-4312,high,,ENT-TN-GOVERNORATE-47F772AA4A84,administrative_parent,January 2024 workbook row: governorate 43; municipality code 4312,,,verified
REL-574664D4613B5112,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1757537,high,,ENT-TN-DELEGATION-4021556E2BEF,administrative_parent,ADM4 row / research sector code 1757537; dated ADM3 parent 1757,,,verified
REL-57B6AC999A335C76,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2258756,high,,ENT-TN-DELEGATION-7B1B28620EBA,administrative_parent,ADM4 row / research sector code 2258756; dated ADM3 parent 2258,,,verified
REL-57B8193D786F5E62,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2254711,high,,ENT-TN-DELEGATION-0A43143796F7,administrative_parent,ADM4 row / research sector code 2254711; dated ADM3 parent 2254,,,verified
REL-57CF02E969EA580E,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-2413,high,,ENT-TN-GOVERNORATE-A460B4F223EB,administrative_parent,January 2024 workbook row: governorate 24; municipality code 2413,,,verified
REL-57CFBD44435F5AB0,2.0.0,current,SRC-TN-RESEARCH-GEOMETRY-2018,ENT-TN-MUNICIPALITY-1212,medium,Approximate research topology only; this is not an administrative parent relationship.,ENT-TN-DELEGATION-2230C03437B2,boundary_intersects,"sector evidence rows: 1252168,1252169,1252170,1252171,1252172,1252173,1252174",,,source_verified
REL-57D51982435C5416,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43601650,high,,ENT-TN-DELEGATION-89139C7B1553,administrative_parent,ADM4 row / research sector code 43601650; dated ADM3 parent 4360,,,verified
REL-57EE64BE626159D6,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2159675,high,,ENT-TN-DELEGATION-34E2240B6A54,administrative_parent,ADM4 row / research sector code 2159675; dated ADM3 parent 2159,,,verified
REL-57FB7139704652AF,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-116643,high,,ENT-TN-DELEGATION-D592FC6CD4D2,administrative_parent,ADM4 row / research sector code 116643; dated ADM3 parent 1166,,,verified
REL-57FBF9A2C5F05D70,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-63552055,high,,ENT-TN-DELEGATION-010FEC49E881,administrative_parent,ADM4 row / research sector code 63552055; dated ADM3 parent 6355,,,verified
REL-580536ABA86D517E,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-GOVERNORATE-97D2B1489F90,high,,ENT-TN-COUNTRY,administrative_parent,ADM2 row / research governorate code 34,,,verified
REL-5815D85A6003ADF7,2.0.0,current,SRC-LY-MOLG-MUNICIPALITIES-2026,ENT-LY-MUNICIPALITY-5FB50232A71C,high,Current legal catalogue relation only; no effective-control inference.,ENT-LY-COUNTRY,administrative_parent,municipalities catalogue entry position 99: غات,,,source_verified
REL-5818DC9EC5D85013,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-3211,high,,ENT-TN-GOVERNORATE-5BC9A7217C8C,administrative_parent,January 2024 workbook row: governorate 32; municipality code 3211,,,verified
REL-581D5E5898DF5482,2.0.0,current,SRC-TN-RESEARCH-GEOMETRY-2018,ENT-TN-MUNICIPALITY-1111,medium,Approximate research topology only; this is not an administrative parent relationship.,ENT-TN-DELEGATION-FE7ADA16AB50,boundary_intersects,"sector evidence rows: 115310,115311,115312,115313,115314,11537,11538,11539",,,source_verified
REL-581FBFCCEE9E5A3A,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-52551813,high,,ENT-TN-DELEGATION-6EFE1FF87CAA,administrative_parent,ADM4 row / research sector code 52551813; dated ADM3 parent 5255,,,verified
REL-582DB98ACAF95D9E,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-3215,high,,ENT-TN-GOVERNORATE-5BC9A7217C8C,administrative_parent,January 2024 workbook row: governorate 32; municipality code 3215,,,verified
REL-5833A1368D305145,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-GOVERNORATE-A460B4F223EB,high,,ENT-TN-COUNTRY,administrative_parent,ADM2 row / research governorate code 24,,,verified
REL-58361BBA51A55A1B,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2451860,high,,ENT-TN-DELEGATION-BACCAA713057,administrative_parent,ADM4 row / research sector code 2451860; dated ADM3 parent 2451,,,verified
REL-5842DC37D42250A3,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1752489,high,,ENT-TN-DELEGATION-FCEB64E05ED0,administrative_parent,ADM4 row / research sector code 1752489; dated ADM3 parent 1752,,,verified
REL-58475AF90ABB5708,2.0.0,current,SRC-TN-RESEARCH-GEOMETRY-2018,ENT-TN-MUNICIPALITY-2111,medium,Approximate research topology only; this is not an administrative parent relationship.,ENT-TN-DELEGATION-89B5CE300A2D,boundary_intersects,"sector evidence rows: 2151577,2151578,2151579,2151580,2151581,2151582,2151583,2151584,2151585,2151586,2151587,2151588,2151589,2151590",,,source_verified
REL-5859A5F4B36F5465,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-33571190,high,,ENT-TN-DELEGATION-47EFAA8BC79F,administrative_parent,ADM4 row / research sector code 33571190; dated ADM3 parent 3357,,,verified
REL-585A209B40935E3E,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43511579,high,,ENT-TN-DELEGATION-DB05A1325AE3,administrative_parent,ADM4 row / research sector code 43511579; dated ADM3 parent 4351,,,verified
REL-586D6ACFBE06507A,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-42569999,high,,ENT-TN-DELEGATION-FD2AE43A4C3D,administrative_parent,ADM4 row / research sector code 42569999; dated ADM3 parent 4256,,,verified
REL-58885BF1AD995C1C,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1164127,high,,ENT-TN-DELEGATION-1F3317733151,administrative_parent,ADM4 row / research sector code 1164127; dated ADM3 parent 1164,,,verified
REL-58A8E30D72F450CD,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-6312,high,,ENT-TN-GOVERNORATE-1864AE41D5B4,administrative_parent,January 2024 workbook row: governorate 63; municipality code 6312,,,verified
REL-58B93E38D8F45745,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1161133,high,,ENT-TN-DELEGATION-9BE55C4562EE,administrative_parent,ADM4 row / research sector code 1161133; dated ADM3 parent 1161,,,verified
REL-58E682C1EDE65FC0,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-62522006,high,,ENT-TN-DELEGATION-3240C5021B36,administrative_parent,ADM4 row / research sector code 62522006; dated ADM3 parent 6252,,,verified
REL-58F1241AE34C5494,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-61561956,high,,ENT-TN-DELEGATION-A16A1E882313,administrative_parent,ADM4 row / research sector code 61561956; dated ADM3 parent 6156,,,verified
REL-591CC9B0F96556C7,2.0.0,current,SRC-TN-RESEARCH-GEOMETRY-2018,ENT-TN-MUNICIPALITY-1511,medium,Approximate research topology only; this is not an administrative parent relationship.,ENT-TN-DELEGATION-909BD4DC039A,boundary_intersects,"sector evidence rows: 1551328,1551329,1551330,1551331,1551332,1551333",,,source_verified
REL-592E28DB9E75579A,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43511574,high,,ENT-TN-DELEGATION-DB05A1325AE3,administrative_parent,ADM4 row / research sector code 43511574; dated ADM3 parent 4351,,,verified
REL-593E7EB3FACA5389,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-5212,high,,ENT-TN-GOVERNORATE-902616FE3988,administrative_parent,January 2024 workbook row: governorate 52; municipality code 5212,,,verified
REL-5947FE22B43C5C5F,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-34631317,high,,ENT-TN-DELEGATION-17B9E0494EC7,administrative_parent,ADM4 row / research sector code 34631317; dated ADM3 parent 3463,,,verified
REL-59586483837C5370,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-43511580,high,,ENT-TN-DELEGATION-DB05A1325AE3,administrative_parent,ADM4 row / research sector code 43511580; dated ADM3 parent 4351,,,verified
REL-595C19E759845DF3,2.0.0,current,SRC-JO-REGULATION-46-2000,ENT-JO-LIWA-2362552AE4BD,high,,ENT-JO-GOVERNORATE-513EDEC3570B,administrative_parent,"Regulation No. 46 of 2000, Article 8; Liwa الشوبك clause",,,verified
REL-597A81F515825A16,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-61511916,high,,ENT-TN-DELEGATION-08BF6BF26FFF,administrative_parent,ADM4 row / research sector code 61511916; dated ADM3 parent 6151,,,verified
REL-5986C2E26D345B97,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-2222,high,,ENT-TN-GOVERNORATE-7A4D0C3A889C,administrative_parent,January 2024 workbook row: governorate 22; municipality code 2222,,,verified
REL-59902C8DB6AB541A,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-52551801,high,,ENT-TN-DELEGATION-6EFE1FF87CAA,administrative_parent,ADM4 row / research sector code 52551801; dated ADM3 parent 5255,,,verified
REL-59B3005AC27D5B4E,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-116071,high,,ENT-TN-DELEGATION-93C5837DFCBF,administrative_parent,ADM4 row / research sector code 116071; dated ADM3 parent 1160,,,verified
REL-59C2FE27F27F567C,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-41601452,high,,ENT-TN-DELEGATION-46D8F9A49020,administrative_parent,ADM4 row / research sector code 41601452; dated ADM3 parent 4160,,,verified
REL-59CE3ED9DC7950E9,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1167120,high,,ENT-TN-DELEGATION-40268C8E9C06,administrative_parent,ADM4 row / research sector code 1167120; dated ADM3 parent 1167,,,verified
REL-59CEE9C6ACF852ED,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-33511139,high,,ENT-TN-DELEGATION-E56B524C71BE,administrative_parent,ADM4 row / research sector code 33511139; dated ADM3 parent 3351,,,verified
REL-59E9D021FC685DA5,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-3326,high,,ENT-TN-GOVERNORATE-E7D96FEF5043,administrative_parent,January 2024 workbook row: governorate 33; municipality code 3326,,,verified
REL-59FDE386571D5F54,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-1322,high,,ENT-TN-GOVERNORATE-D5ED89886664,administrative_parent,January 2024 workbook row: governorate 13; municipality code 1322,,,verified
REL-5A1F8FC8859C5516,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-53521869,high,,ENT-TN-DELEGATION-D3ABF7936ACA,administrative_parent,ADM4 row / research sector code 53521869; dated ADM3 parent 5352,,,verified
REL-5A1FAE6C5E9F5D96,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1352216,high,,ENT-TN-DELEGATION-10DD70515DA0,administrative_parent,ADM4 row / research sector code 1352216; dated ADM3 parent 1352,,,verified
REL-5A91CB214A2C57AC,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-A43DBAE26B8A,high,,ENT-TN-GOVERNORATE-97D2B1489F90,administrative_parent,ADM3 row / dated 264-delegation research code 3451,,,verified
REL-5AA0EF0784C3561B,2.0.0,current,SRC-TN-RESEARCH-GEOMETRY-2018,ENT-TN-MUNICIPALITY-4128,medium,Approximate research topology only; this is not an administrative parent relationship.,ENT-TN-DELEGATION-7E9A8227F3FE,boundary_intersects,"sector evidence rows: 41561416,41561419,41561420",,,source_verified
REL-5AAE3E54D9FC58DC,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-5218,high,,ENT-TN-GOVERNORATE-902616FE3988,administrative_parent,January 2024 workbook row: governorate 52; municipality code 5218,,,verified
REL-5AB2489DCFE25612,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-51551713,high,,ENT-TN-DELEGATION-336FE0336AC9,administrative_parent,ADM4 row / research sector code 51551713; dated ADM3 parent 5155,,,verified
REL-5AE746CEB2305E1A,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2452869,high,,ENT-TN-DELEGATION-37E43863E13C,administrative_parent,ADM4 row / research sector code 2452869; dated ADM3 parent 2452,,,verified
REL-5AF06B785D945D7D,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-41581432,high,,ENT-TN-DELEGATION-A9A2E64081DA,administrative_parent,ADM4 row / research sector code 41581432; dated ADM3 parent 4158,,,verified
REL-5B10665D64375AD8,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-33571192,high,,ENT-TN-DELEGATION-47EFAA8BC79F,administrative_parent,ADM4 row / research sector code 33571192; dated ADM3 parent 3357,,,verified
REL-5B1CA71BA3A054B6,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-5CA39F3BFF07,high,,ENT-TN-GOVERNORATE-07DB5E6D265C,administrative_parent,ADM3 row / dated 264-delegation research code 3156,,,verified
REL-5B64B9DB8B475CA3,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-1535,high,,ENT-TN-GOVERNORATE-EA30E853F598,administrative_parent,January 2024 workbook row: governorate 15; municipality code 1535,,,verified
REL-5B6A11B285A9584A,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-33521141,high,,ENT-TN-DELEGATION-8B2B3E3BDE8C,administrative_parent,ADM4 row / research sector code 33521141; dated ADM3 parent 3352,,,verified
REL-5B70D75A17E25484,2.0.0,current,SRC-TN-RESEARCH-GEOMETRY-2018,ENT-TN-MUNICIPALITY-4214,medium,Approximate research topology only; this is not an administrative parent relationship.,ENT-TN-DELEGATION-184C444E7833,boundary_intersects,"sector evidence rows: 42571510,42571511,42571512,42571513,42571514",,,source_verified
REL-5B760C20FC0B5290,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-51601753,high,,ENT-TN-DELEGATION-5BB9BF889AC5,administrative_parent,ADM4 row / research sector code 51601753; dated ADM3 parent 5160,,,verified
REL-5B83403E9C0F5FC0,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-AFAE2BE79F31,high,,ENT-TN-GOVERNORATE-DF747014232C,administrative_parent,ADM3 row / dated 264-delegation research code 5152,,,verified
REL-5BE009ED6B2357B6,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1256201,high,,ENT-TN-DELEGATION-4F055D8E4C5F,administrative_parent,ADM4 row / research sector code 1256201; dated ADM3 parent 1256,,,verified
REL-5BE45F78C7475DA4,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-6318,high,,ENT-TN-GOVERNORATE-1864AE41D5B4,administrative_parent,January 2024 workbook row: governorate 63; municipality code 6318,,,verified
REL-5BEF9B223CD85A2D,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-31641040,high,,ENT-TN-DELEGATION-9ADFA1D292D9,administrative_parent,ADM4 row / research sector code 31641040; dated ADM3 parent 3164,,,verified
REL-5BF157246E9E5B62,2.0.0,current,SRC-JO-REGULATION-46-2000,ENT-JO-LIWA-F59532A2657F,high,,ENT-JO-GOVERNORATE-D568D76A8FF7,administrative_parent,"Regulation No. 46 of 2000, Article 6; Liwa عين الباشا clause",,,verified
REL-5C0EFAA1C7D07533,2.0.0,current,SRC-LY-MOLG-MUNICIPALITIES-2026,ENT-LY-MUNICIPALITY-9215CE466738,high,Current legal catalogue relation only; no effective-control inference.,ENT-LY-COUNTRY,administrative_parent,municipalities catalogue entry position 90: شحات,,,source_verified
REL-5C2B67F6714554F5,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-61541939,high,,ENT-TN-DELEGATION-7A57DEB42C2E,administrative_parent,ADM4 row / research sector code 61541939; dated ADM3 parent 6154,,,verified
REL-5C38CB1C2807534F,2.0.0,current,SRC-UNESCO-WHC-JO-689,ENT-JO-CITY-0E2F3C63BD3B,high,,ENT-JO-GOVERNORATE-D568D76A8FF7,located_in,Property 689rev brief description explicitly calls As-Salt a city,,,verified
REL-5C3DB43180A551EC,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1555354,high,,ENT-TN-DELEGATION-C7B4FEE5AE08,administrative_parent,ADM4 row / research sector code 1555354; dated ADM3 parent 1555,,,verified
REL-5C5711B30D6F5B56,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2154629,high,,ENT-TN-DELEGATION-028DF902ABF9,administrative_parent,ADM4 row / research sector code 2154629; dated ADM3 parent 2154,,,verified
REL-5C67C7D885AC5EBF,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-6120,high,,ENT-TN-GOVERNORATE-467CAA2B1928,administrative_parent,January 2024 workbook row: governorate 61; municipality code 6120,,,verified
REL-5C7D7B317C6E5BF8,2.0.0,current,SRC-TN-RESEARCH-GEOMETRY-2018,ENT-TN-MUNICIPALITY-5118,medium,Approximate research topology only; this is not an administrative parent relationship.,ENT-TN-DELEGATION-996BCFD91FDD,boundary_intersects,"sector evidence rows: 51591737,51591738,51591739,51591740,51591741",,,source_verified
REL-5C9E8E2ED8F95038,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2253705,high,,ENT-TN-DELEGATION-997BFDED88CF,administrative_parent,ADM4 row / research sector code 2253705; dated ADM3 parent 2253,,,verified
REL-5CB3FCB8AEEA5EF3,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-DELEGATION-14FA2AE0C064,high,,ENT-TN-GOVERNORATE-07DB5E6D265C,administrative_parent,ADM3 row / dated 264-delegation research code 3155,,,verified
REL-5CDA4D12DDDD5C0F,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-2352780,high,,ENT-TN-DELEGATION-D4441080949B,administrative_parent,ADM4 row / research sector code 2352780; dated ADM3 parent 2352,,,verified
REL-5CDCEBF413605183,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-3156975,high,,ENT-TN-DELEGATION-5CA39F3BFF07,administrative_parent,ADM4 row / research sector code 3156975; dated ADM3 parent 3156,,,verified
REL-5CE044DCDDED532A,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-34621315,high,,ENT-TN-DELEGATION-5CE249CD9A5F,administrative_parent,ADM4 row / research sector code 34621315; dated ADM3 parent 3462,,,verified
REL-5CF14B4F7B055FCC,2.0.0,current,SRC-TN-RESEARCH-GEOMETRY-2018,ENT-TN-MUNICIPALITY-5111,medium,Approximate research topology only; this is not an administrative parent relationship.,ENT-TN-DELEGATION-5B401B5FE360,boundary_intersects,"sector evidence rows: 51531697,51531698,51531699",,,source_verified
REL-5D0701117C58C901,2.0.0,current,SRC-LY-MOLG-MUNICIPALITIES-2026,ENT-LY-MUNICIPALITY-4B900A13CFFC,high,Current legal catalogue relation only; no effective-control inference.,ENT-LY-COUNTRY,administrative_parent,municipalities catalogue entry position 106: ككلة,,,source_verified
REL-5D0FC537C62C545B,2.0.0,current,SRC-TN-DGCL-MUNICIPALITIES-2024,ENT-TN-MUNICIPALITY-3115,high,,ENT-TN-GOVERNORATE-07DB5E6D265C,administrative_parent,January 2024 workbook row: governorate 31; municipality code 3115,,,verified
REL-5D12DE4056E85C3A,2.0.0,current,SRC-TN-RESEARCH-GEOMETRY-2018,ENT-TN-MUNICIPALITY-3312,medium,Approximate research topology only; this is not an administrative parent relationship.,ENT-TN-DELEGATION-E56B524C71BE,boundary_intersects,"sector evidence rows: 33511129,33511130",,,source_verified
REL-5D33C14EFD435DA2,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-1564411,high,,ENT-TN-DELEGATION-8708C7088CBC,administrative_parent,ADM4 row / research sector code 1564411; dated ADM3 parent 1564,,,verified
REL-5D81445F626C5773,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-63552058,high,,ENT-TN-DELEGATION-010FEC49E881,administrative_parent,ADM4 row / research sector code 63552058; dated ADM3 parent 6355,,,verified
REL-5D8B1A12B36053B1,2.0.0,current,SRC-TN-HDX-CODAB-2022,ENT-TN-IMADA-62532013,high,,ENT-TN-DELEGATION-21A9D436EAA7,administrative_parent,ADM4 row / research sector code 62532013; dated ADM3 parent 6253,,,verified
REL-5D9F38FCF2A2523B,2.0.0,current,SRC-TN-RESEARCH-GEOMETRY-2018,ENT-TN-MUNICIPALITY-3324,medium,Approximate research topology only; this is not an administrative parent relationship.,ENT-TN-DELEGATION-8CD3CBC66F17,boundary_intersects,"sector evidence rows: 33611222,33611223,33611224,33611225",,,source_verified
